Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day
2018-05-06,13.333333333333334,-0.18808025809202192,0.09466735066129989,-0.25041313600571824,0.12497155759260972,-0.07813341790401905,-0.10490323886032825,-0.10771710869659999,0.10500599374988345,0.3025180199449613,-0.08023259549733505,-0.020861005444739126,0.0,-0.1704235751738901,1.9761904761904763,2018.0,4.857142857142857,7.285714285714286
2018-05-13,13.333333333333334,-0.049814429489180564,0.14476773337462165,-0.12178499430274606,0.10299635069038651,-0.021397538734930093,-0.15214879865490152,0.061518263852092414,0.23277230146427175,0.34237546766165305,-0.021140389716832547,0.02530518730325831,0.0,0.04040254899884075,2.2142857142857144,2018.0,5.0,10.0
2018-05-20,13.333333333333334,-0.11792256336825314,0.11205754378378001,-0.26165370499321994,0.0231894338391364,-0.12061237905124585,-0.0886294925550372,0.0238394450582326,0.2033897729421901,0.3377702363172145,-0.011933514209458356,-0.0756394663354775,0.0,-0.09222240630781454,2.0317460317460316,2018.0,5.0,17.0
2018-05-27,13.333333333333334,-0.021995390219096946,0.0074885281099751925,-0.21187404233428392,-0.02580344308437606,-0.16710821609258053,-0.128552900422414,-0.052476128600517376,0.08913989362948779,0.38978423921869004,0.02520383459192113,-0.07331082730975784,0.0,-0.006143478415918042,2.1904761904761907,2018.0,5.0,24.0
2018-06-03,13.333333333333334,-0.11500727892951121,0.047386765220646866,-0.32091931123673045,0.03549090248289371,-0.10549057842244755,-0.17103833772718033,-0.07844683985956198,0.06529421529604862,0.4674296952504587,-0.0053824681753651795,0.013126035573502372,0.0,-0.022139172047615306,2.111111111111111,2018.0,5.428571428571429,17.714285714285715
2018-06-10,13.333333333333334,-0.31047448747069156,-0.09586759587706364,-0.3870154235130644,-0.13049121929249988,-0.16294649335410719,-0.18585633849258265,-0.07301853545705675,0.16937769321195786,0.16861878862986052,0.054063848201574796,-0.0019731555694575587,0.0,-0.22182114930577027,1.992063492063492,2018.0,6.0,7.0
2018-06-17,13.333333333333334,0.051638832323280634,0.06713725314276402,-0.26607943424613867,-0.13522842374522087,-0.10482512263021752,-0.07502943798707028,-0.08877126195844447,-0.013431419318935033,-0.12430217507844933,0.030604021187592537,0.0043474360717814815,0.0,0.0971800561239645,2.2936507936507935,2018.0,6.0,14.0
2018-06-24,13.333333333333334,-0.3020512922918792,-0.09989379010189729,-0.2917173313165868,-0.008374084455970997,-0.16498694455299545,-0.01345181521384733,0.12325192176293626,0.06582928905377455,0.24475084098222505,-0.09382158963562288,-0.011879112059820498,0.0,-0.08136647008930523,2.1031746031746033,2018.0,6.0,21.0
2018-07-01,13.333333333333334,-0.5706664639289128,-0.5331651125354202,-0.279803111504747,-0.08633805906040638,-0.2268900774526025,-0.07227716907571795,0.012450649547094218,0.051486985939076725,-0.23345333259612405,-0.17385058443049078,0.07677550227650602,0.0,-0.43649008275938933,2.0,2018.0,6.142857142857143,23.714285714285715
2018-07-08,13.333333333333334,-0.5103180310305914,-0.3740165121850293,-0.1708831729882238,-0.11259713851533062,-0.13823961024164214,-0.18570745542600306,-0.08866482461721888,0.09458368751243879,-0.2881017789395253,-0.14171504780379052,0.11065165572209423,0.0,-0.45339844359529763,2.1984126984126986,2018.0,7.0,5.0
2018-07-15,13.333333333333334,-0.692958442489388,-0.7383256601677048,-0.1677499133401397,-0.18595034042810585,-0.19849064942363076,-0.21594105704349498,-0.09909568405732697,0.13242270781423277,-0.42112884131938433,-0.07554063009453861,0.0846485199348915,0.0,-0.5676259494697005,2.0873015873015874,2018.0,7.0,12.0
2018-07-22,13.333333333333334,-0.7998968926378766,-0.8397155032542435,-0.20440905122272357,-0.2057249512729458,-0.2470059453675688,-0.1529614520599815,-0.15848772046120768,0.0327710364568798,-0.5518667405041743,-0.09745122324910696,0.10168824359928445,0.0,-0.6807006125598368,2.1587301587301586,2018.0,7.0,19.0
2018-07-29,13.333333333333334,-0.7202412330240523,-0.5085571043595213,-0.15827963605380554,-0.1909654669501858,-0.23218538419045825,-0.25254354539800045,-0.3690207814054301,-0.022888266384830706,-0.6188757712691384,-0.21364376270515129,0.1700873946642719,0.0,-0.6493817169205978,2.4365079365079363,2018.0,7.0,26.0
2018-08-05,13.333333333333334,-0.37693297481622823,0.0072130431173094145,-0.22393709197940767,-0.039502495249049176,-0.19963892803041253,-0.36428235468631254,-0.3963751781004074,-0.1585294639683597,-0.5279549623695894,-0.22125714052855686,0.20771524431796393,0.0,-0.33710542773241736,2.4285714285714284,2018.0,7.714285714285714,10.857142857142858
2018-08-12,13.333333333333334,-0.6470410083988997,-0.6479936439675187,-0.09826204749475477,-0.10001546975246547,-0.1792554083378143,-0.316710079273412,-0.2604546933553255,-0.16935889154320452,-0.6509913183858561,-0.14910710650442266,0.28783151555998515,0.0,-0.5589796285877019,2.142857142857143,2018.0,8.0,9.0
2018-08-19,13.333333333333334,-0.6952579497785594,-0.6709801334046621,-0.045607619108701605,-0.18600273557232924,-0.11438921281759938,-0.17897463230401733,-0.08046914934284825,-0.026319717657203655,-0.7301412097789287,-0.1208225226139799,0.281030411103915,0.0,-0.575359603147488,2.238095238095238,2018.0,8.0,16.0
2018-08-26,13.333333333333334,-0.673905706699169,-0.736653266007907,-0.042200199241410136,-0.15941561695357154,-0.10108429543225561,-0.18051102283830342,-0.08632320311025583,0.1738327638469369,-0.6499577197248113,-0.18327877906063836,0.28027267935745076,0.0,-0.5349620705821505,2.3253968253968256,2018.0,8.0,23.0
2018-09-02,13.333333333333334,-0.6333189485972143,-0.4484136970412778,0.0860362850055515,-0.0194294598871107,0.043989265733149284,-0.24191494870051686,-0.12974963833029765,0.052615293645585794,-0.4943417061301427,-0.014190969261747224,0.37437926601589866,0.0,-0.5139226897692873,2.5238095238095237,2018.0,8.285714285714286,21.142857142857142
2018-09-09,13.333333333333334,-0.5445902330489423,-0.4020494104072714,0.0007254579373419262,0.01719132885043024,0.022539337389280174,-0.21642492700987856,-0.22607543213945902,-0.023935149823859747,-0.33652621252140685,-0.010340016525489758,0.35124072585557325,0.0,-0.5949579304800181,2.5396825396825395,2018.0,9.0,6.0
2018-09-16,13.333333333333334,-0.4614512288952962,-0.2910511487062049,0.05963073932132281,0.07389654319865391,0.11112262925212903,-0.1720164167617932,-0.13422000666177253,-0.20976859228972536,-0.23418425052128813,0.041492922028044686,0.4070356561623003,0.0,-0.4586823063565189,2.5,2018.0,9.0,13.0
2018-09-23,13.333333333333334,-0.3961879400024316,-0.39943419727453894,-0.045270793696532564,0.10888397026627371,0.04212305059342533,0.047850787450277085,-0.14454442876065504,-0.22323849253856562,-0.1896184358020058,-0.02180434708515278,0.2546761313366435,0.0,-0.37097018452024494,2.5476190476190474,2018.0,9.0,20.0
2018-09-30,13.333333333333334,-0.30896799208262776,-0.31642607679292367,0.15589230885958633,0.22650879099808233,0.26448919706486756,-0.0005796334158249319,-0.0850459550155487,-0.19147139618314005,-0.2760192123790679,0.23222574203417604,0.2759480640239714,0.0,-0.3886951423283419,2.2777777777777777,2018.0,9.0,27.0
2018-10-07,13.333333333333334,-0.028578070670410557,0.2538256931135925,0.2383910353936404,0.29686749651600214,0.2793842808937894,0.13379353763331517,-0.00021539405875134167,-0.038126236441808944,0.010370573672791306,0.24616884676890138,0.39232457152362704,0.0,-0.0008596156546966958,1.8968253968253967,2018.0,10.0,4.0
2018-10-14,13.333333333333334,0.16426924468458942,0.39991446463682445,0.18220385675437245,0.4433324270681752,0.34017482209029887,0.11529274879043849,0.00010391796492545269,0.09693335923114839,0.10149989596816936,0.352800400121134,0.3715146703890213,0.0,0.09958181192451959,1.8095238095238095,2018.0,10.0,11.0
2018-10-21,13.333333333333334,0.361017996813806,0.298865053888963,0.458173533408499,0.47353025453885067,0.6069701140338314,0.04181275197232929,0.1761512803520558,0.1201392754629587,0.06663555935374871,0.36900095990814824,0.41513044896599244,0.0,0.28595806204759905,2.3253968253968256,2018.0,10.0,18.0
2018-10-28,13.333333333333334,0.5856880390313005,0.6163190215473614,0.7801864605912213,0.6224680080933938,0.8548817858543188,0.10014182894560143,0.362948814202971,0.3665756370103942,0.10814541968039722,0.49431184722245736,0.3828991278480951,0.0,0.5866098531610926,2.1984126984126986,2018.0,10.0,25.0
2018-11-04,13.333333333333334,0.17726873203770124,0.19396426552261578,0.6341295620957813,0.39376320355820527,0.6204461186338969,0.016068388376284243,0.22947638830607775,0.0848127754148344,-0.06405974032006546,0.3968871693775988,0.2044625421868,0.0,0.3172289225708272,2.5,2018.0,10.571428571428571,14.285714285714286
2018-11-11,13.333333333333334,0.7996490122232371,0.7273838542780896,0.7300464730727556,0.6220363176659879,0.8031777601047106,-0.06060018745107004,0.3225026245372457,0.5111502399403044,0.2166194691815089,0.486654205574497,0.2943738823465308,0.0,0.7524751087474311,2.8174603174603177,2018.0,11.0,8.0
2018-11-18,13.333333333333334,0.6866618581184503,0.7227422839497964,0.6593366359646179,0.6032811340837556,0.6990139859392392,-0.030689165811167124,0.31888375493557564,0.4560841710473769,0.2128191443865608,0.5010399485547692,0.3676520866082641,0.0,0.7610253593974073,2.6984126984126986,2018.0,11.0,15.0
2018-11-25,13.333333333333334,0.5786372770566971,0.5734932828152184,0.5268232522980215,0.4508044302443834,0.5546877505215754,-0.021991913338479097,0.33176267322387226,0.36679664573641146,0.01932992345486369,0.37409129973193683,0.3489120868298536,0.0,0.6510249437319817,2.9523809523809526,2018.0,11.0,22.0
2018-12-02,13.333333333333334,0.7043830610317381,0.8351877890111539,0.6570806890179973,0.5791474750445028,0.7338528008535916,-0.024593231362882717,0.4700247794759172,0.5191996103826164,0.18486489686832303,0.3761716994860069,0.2800139416879263,0.0,0.7961390292015238,2.7142857142857144,2018.0,11.285714285714286,20.428571428571427
2018-12-09,13.333333333333334,0.9226090294625825,0.8697911937382327,0.7522221182320707,0.7178476730277412,0.7490953071860278,0.10448218390046882,0.5410184860733876,0.436321338126151,0.08163507137628721,0.4350868499682907,0.31211589397106143,0.0,0.8079076326242439,2.6587301587301586,2018.0,12.0,6.0
2018-12-16,13.333333333333334,0.7866154412640606,0.8532095950735965,0.4735970040261929,0.5669428235150713,0.5867660784744687,0.10415546828214149,0.3942413925232952,0.38491936126982523,0.06807049024977628,0.4243750044260573,0.2402977094159301,0.0,0.7899424992360913,2.2936507936507935,2018.0,12.0,13.0
2018-12-23,13.333333333333334,0.5994078265925816,0.45748433336935973,0.6625795597003848,0.6360804943676109,0.6526283584534002,0.17304490388071497,0.4476729378185427,0.44912821219693955,-0.022989327580325403,0.41534518421690186,0.27846151567077987,0.0,0.469692380790068,2.4047619047619047,2018.0,12.0,20.0
