Year,Month,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Day,Date
2017,5,12.666666666666666,0.17420809751116043,0.12401510091996053,-0.27400531774464304,0.014809113439683523,-0.5222350447069842,0.2032030634066738,-0.7926585667963899,-0.050145321344052106,0.12420532683056221,-0.34994849896006636,-0.4081820560917192,0.0,0.009060410561531802,2.564516129032258,16.0,2017-05-16 00:00:00.000000000
2017,6,13.201530612244898,-0.2139552333933242,-0.14532326020381703,-0.2249819781209786,-0.26683514092569743,-0.6047869100525355,0.06256428943630932,-0.8383562375396811,-0.422418037132307,-0.4077967958693279,-0.5251140684385668,-0.595629577121247,0.0,-0.2983290803324545,2.4744897959183674,16.068877551020407,2017-06-16 01:39:11.020408064
2017,7,13.642857142857142,-0.3873012810792157,-0.3135536582028143,-0.1871278608523914,-0.387518134529356,-0.6410199701641311,-0.14343093468240492,-0.7890843322087822,-0.5345129607576501,-0.5138622630272117,-0.6136959254344565,-0.6704821379300485,0.0,-0.517663230738668,2.3317972350230414,16.0,2017-07-16 00:00:00.000000000
2017,8,13.642857142857142,-0.4972242090516614,-0.29387681219077155,-0.3750446028817754,-0.24764117687988815,-0.6433042028682631,-0.14649324324136548,-0.5786783093815064,-0.5003271509083245,-0.4391040268225309,-0.5484653266939351,-0.6672896489431749,0.0,-0.5332544996839493,2.4170506912442398,16.0,2017-08-16 00:00:00.000000000
2017,9,13.642857142857142,-0.3856361100128527,-0.14323678032223403,-0.36232063759668964,-0.26978234338058843,-0.6131033006184807,-0.08677858654260191,-0.6259179481875207,-0.5157865799637668,-0.4389475441367121,-0.5663998861112463,-0.5872543971695601,0.0,-0.44052503250432207,2.388095238095238,15.5,2017-09-15 12:00:00.000000000
2017,10,13.642857142857142,0.3105750661167662,0.1377166863451553,-0.0035706453317488804,0.1322840605436609,-0.12995093748773504,0.13515569762552881,-0.6195605487999946,-0.19723075600595613,-0.1680426875570779,-0.29894158048733466,-0.30960210974830266,0.0,0.1800530274020877,2.4608294930875574,16.0,2017-10-16 00:00:00.000000000
2017,11,13.451990632318502,0.7235384573884209,0.20481093368113645,0.31600393147317385,0.5646028369546133,0.4092090380378727,0.21735049769206638,0.1832668783441536,0.12639712133155906,0.37578715727625805,0.2823505323417806,0.24536884655000443,0.0,0.6357694633634062,3.1920374707259955,15.688524590163935,2017-11-15 16:31:28.524590336
2017,12,12.766932270916335,0.7233883060922317,0.4139264728761291,0.08939714288683755,0.5349963115094003,0.10379407225845322,0.13492276527475267,0.19086210825825908,0.14364813445886526,0.3746462631534515,0.29416123723019716,0.13739750262838993,0.0,0.5377085740620763,2.5338645418326693,16.37649402390438,2017-12-16 09:02:09.083665408
2018,1,13.058823529411764,0.6840785234263652,0.5651203323818806,0.24117003455570726,0.5836734973692258,0.38138098486188915,0.3379910423608738,0.2328244182975325,0.25955666967905877,0.4561568597521699,0.22019396100261274,0.20550306880545802,0.0,0.5853538305830414,2.2485768500948766,16.0,2018-01-16 00:00:00.000000000
2018,2,13.058823529411764,0.5282174654356497,0.5523990374878154,0.22219093107935153,0.37569053038087297,0.47156477101958605,0.10613248700979713,0.207709952025444,0.2775115152568425,0.22098275376778914,-0.04388027864320483,-0.05309232656263646,0.0,0.4617270283174033,2.5483193277310923,14.5,2018-02-14 12:00:00.000000000
2018,3,13.058823529411764,0.316048608681765,0.47066599598217174,-0.014260307603896748,0.2673492065304644,0.3527012379770718,-0.005632699740434688,0.20271941410701177,0.32032636614340965,0.35144778081288847,-0.13104528229211096,-0.19546912927600182,0.0,0.25226375244561733,2.316888045540797,16.0,2018-03-16 00:00:00.000000000
2018,4,13.254237288135593,-0.11450137808288173,0.08424553992480893,-0.11259060318373051,0.06751433585568509,0.08819253053919815,-0.11773683302739413,0.0742600764127087,0.11107831200263191,0.20596643732567982,-0.16068472244557308,-0.15374973753435786,0.0,-0.09301050787220005,2.1958568738229753,15.677966101694915,2018-04-15 16:16:16.271186432
2018,5,13.333333333333334,-0.09953434794918128,0.0737145337256256,-0.21826942956759104,0.050243442428193494,-0.09435118569159899,-0.12903430234513108,-0.017193866715543484,0.14682129498479238,0.3818054014405212,-0.01824753460238774,-0.03909903029748246,0.0,-0.05130113602596877,2.1039426523297493,16.0,2018-05-16 00:00:00.000000000
2018,6,13.333333333333334,-0.2536275770354264,-0.12845088557017048,-0.3157645769056908,-0.07491887908437632,-0.15879425213612247,-0.09306565652034227,-0.017383737198439424,0.06897304124771807,0.048706695695757134,-0.038726407212408304,0.020826561452204902,0.0,-0.13568618044519415,2.0944444444444446,15.5,2018-06-15 12:00:00.000000000
2018,7,13.333333333333334,-0.6680696404658684,-0.5752599666584013,-0.180978333428567,-0.1614319849232015,-0.2026497311957973,-0.20208739431283299,-0.1881734382752875,0.04627283100404177,-0.46365277251766607,-0.13652904100435145,0.11759584091707181,0.0,-0.5791636744315931,2.2240143369175627,16.0,2018-07-16 00:00:00.000000000
2018,8,13.333333333333334,-0.6069733472822155,-0.5285134683849095,-0.05338062985824699,-0.10926916503143479,-0.10832054311290096,-0.2585935208709832,-0.17699751744660028,-0.020631650971812555,-0.632799591395678,-0.1380982649780804,0.2863679188349104,0.0,-0.5028901082854469,2.317204301075269,16.0,2018-08-16 00:00:00.000000000
2018,9,13.333333333333334,-0.44143975913714806,-0.3592139656550855,0.03736475184215458,0.09810590942455996,0.10073455644840597,-0.09365091861216035,-0.1499053228470507,-0.1488314459768803,-0.266806208666729,0.05171786550017657,0.328603643940469,0.0,-0.45636381142371635,2.474074074074074,15.5,2018-09-15 12:00:00.000000000
2018,10,13.333333333333334,0.26848005347288617,0.38712240394025127,0.4291537373759576,0.4619110250521342,0.5354248470066222,0.09952842003867246,0.1453737214247586,0.136840255745304,0.06740343542850298,0.37882610109397974,0.3773559415549202,0.0,0.2514285612349727,2.098566308243728,16.0,2018-10-16 00:00:00.000000000
2018,11,13.333333333333334,0.6199363825254061,0.6295891715300213,0.6448270327442818,0.5316956228410916,0.6775522669222901,-0.039599334854532965,0.3371909776263775,0.4018137335681116,0.12580620536317777,0.42318283208471785,0.302936867123648,0.0,0.6835991570696442,2.7648148148148146,15.5,2018-11-15 12:00:00.000000000
2018,12,13.333333333333334,0.8176504336870318,0.7823910613594771,0.6354707993709451,0.6702665255792302,0.6930631439620752,0.10575909633036668,0.497883895176061,0.5127892316469992,0.07783019009714305,0.4391362759823902,0.2858379239312072,0.0,0.7535628716971018,2.4946236559139785,16.0,2018-12-16 00:00:00.000000000
2019,1,13.333333333333334,0.9542499770927313,0.8374369051281559,0.5524603913217805,0.6390358597466191,0.6278231162752779,0.19239229840505556,0.4260936252507089,0.7819489674539901,0.20278214992954835,0.27992501052042634,0.22635747225812095,0.0,0.9058496846510115,2.620071684587814,16.0,2019-01-16 00:00:00.000000000
2019,2,13.32495164410058,0.40821102359579775,0.5511415772643796,0.3548630235804178,0.369758236704619,0.36060024719756023,0.11795714533523285,0.2588298306167233,0.35205541095918574,0.11876320576383889,-0.041396183643174704,0.15470186907355143,0.0,0.40485909668500863,2.2707930367504834,14.688588007736945,2019-02-14 16:31:34.003868672
2019,3,13.31578947368421,0.07071468015469191,0.4036069803853632,0.14006104902037622,0.09312361956502277,0.20227465824071159,-0.07373100477811813,0.07849023100076209,0.2903807112860798,0.2140094335730545,0.023789045523896588,0.2694179657832399,0.0,0.08255952060123017,1.903225806451613,16.0,2019-03-16 00:00:00.000000000
2019,4,13.31578947368421,-0.1522800820342063,0.11945869835842657,-0.018196461985840476,0.021371046570667067,0.12529908048775817,-0.29854839120454735,0.05868703057549168,0.16872605418710251,0.1552854013036372,-0.07492466403073553,0.15553855605295447,0.0,-0.09715535990575473,2.1298245614035087,15.5,2019-04-15 12:00:00.000000000
2019,5,13.31578947368421,-0.22439541641250166,0.21519691289520151,-0.09193211825800057,-0.17396079248922058,-0.06278669497809118,-0.2519497860506746,0.04035168963291604,0.29129891159949645,0.2779114864581968,-0.07773758874824253,0.17691683287192825,0.0,-0.087771532807947,1.9286926994906621,16.0,2019-05-16 00:00:00.000000000
2019,6,13.176570458404075,-0.4936649084145211,-0.32600767843877565,-0.19928972254838637,-0.1504100937292445,-0.1218267584429253,-0.2472657200302692,-0.15951703641302598,0.07422043208231263,0.16317489773228364,0.04802022040753803,0.030880723649462538,0.0,-0.33401992590022034,2.0,15.67741935483871,2019-06-15 16:15:29.032258048
