Year,Month,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Day,Date
2017,5,12.666666666666666,0.4759157104495151,0.5492449757226655,0.3036756225772257,0.3926967908389482,0.26213920133838625,0.5413545855659205,0.1726743238840013,0.41976473728361174,0.4677350113236651,0.18537993461458513,0.203033764914953,0.0,0.4389940460321692,2.564516129032258,16.0,2017-05-16 00:00:00.000000000
2017,6,13.201530612244898,0.3738698399727194,0.4734437130448679,0.3180353234095026,0.31967020611690516,0.2392014958336989,0.5041971459197018,0.159767316017316,0.3196856756887152,0.3433588216344592,0.1301827409346867,0.1417263782893203,0.0,0.3550472255017709,2.4744897959183674,16.068877551020407,2017-06-16 01:39:11.020408064
2017,7,13.642857142857142,0.3282981774238639,0.42609777785796715,0.3291233847986219,0.28837872148582144,0.22913384613378565,0.44977221820230484,0.17368384303868173,0.28955090005192957,0.3185618930136593,0.1022693220380164,0.11724478013203658,0.0,0.29514796054385495,2.3317972350230414,16.0,2017-07-16 00:00:00.000000000
2017,8,13.642857142857142,0.2994000822736382,0.43163553255063786,0.27407963996946455,0.3246469440400752,0.22849915354565054,0.4489631415711217,0.23311164641809803,0.2987411619875587,0.3360395386287484,0.12282442315323998,0.11828892921195698,0.0,0.2908900483680542,2.4170506912442398,16.0,2017-08-16 00:00:00.000000000
2017,9,13.642857142857142,0.3287359411625556,0.47403092167313726,0.27780668786739904,0.3189060359752132,0.23689071924657856,0.464740040712368,0.21976911976911975,0.2945851626702691,0.33607612254333075,0.11717298518704494,0.14446560040619444,0.0,0.3162140889413616,2.388095238095238,15.5,2017-09-15 12:00:00.000000000
2017,10,13.642857142857142,0.5117657892893042,0.5531010824858613,0.38289015631432327,0.4231564719595037,0.3711385230120939,0.5233761446586508,0.22156472559698365,0.3802233697566573,0.39941067026783866,0.20145294922776638,0.23527574310071916,0.0,0.48569143466504167,2.4608294930875574,16.0,2017-10-16 00:00:00.000000000
2017,11,13.451990632318502,0.6203314506545072,0.5719837572198425,0.47649853452250623,0.5352509431342901,0.5209484962544162,0.5450924056618145,0.4483180753672557,0.4672251104061359,0.5265520500735708,0.38462646575816073,0.4167869137841545,0.0,0.6101457409952193,3.1920374707259955,15.688524590163935,2017-11-15 16:31:28.524590336
2017,12,12.766932270916335,0.6202919767565295,0.6308362053092712,0.4101218715770051,0.5275743674355531,0.43608647027295216,0.523314602812677,0.4504632983218641,0.47186274602143047,0.5262853216945309,0.38834818896645407,0.38147334500535557,0.0,0.5833657107108755,2.5338645418326693,16.37649402390438,2017-12-16 09:02:09.083665408
2018,1,13.058823529411764,0.609957664700198,0.673387460956062,0.45457851887082784,0.5401957100765843,0.5132162459188533,0.5769662170643709,0.4623152780173653,0.5030227449784154,0.5453415942011004,0.3650400349492935,0.4037482422888326,0.0,0.5963774366051405,2.2485768500948766,16.0,2018-01-16 00:00:00.000000000
2018,2,13.058823529411764,0.5689827037242716,0.669807242334981,0.44901924343024285,0.48626851105120356,0.5382745425366707,0.5157080729999716,0.4552218614718615,0.5078495937382046,0.49036049926211817,0.28182643883563974,0.3191709280818191,0.0,0.5626154594069032,2.5483193277310923,14.5,2018-02-14 12:00:00.000000000
